# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  158       6.239847782327e-10       1.401572665879e-13      -6.161246162600e-12       0.000000000000e+00       2.874042722310e-12       5.290570812560e-13      -3.406396167326e-15 
  159       6.281629071124e-10       1.390570311660e-13      -6.139057349997e-12       0.000000000000e+00       2.821648690139e-12       5.214713996571e-13      -3.340157316875e-15 
  160       6.323048997721e-10       1.379114490757e-13      -6.113340070514e-12       0.000000000000e+00       2.770510121889e-12       5.140000968563e-13      -3.273331946006e-15 
  161       6.364095237900e-10       1.367226399321e-13      -6.084067525939e-12       0.000000000000e+00       2.720607049486e-12       5.066472353616e-13      -3.206090741502e-15 
  162       6.404755182297e-10       1.354928402685e-13      -6.051214855006e-12       0.000000000000e+00       2.671914997156e-12       4.994166437988e-13      -3.138611506960e-15 
  163       6.445015931444e-10       1.342244052266e-13      -6.014759174060e-12       0.000000000000e+00       2.624404888422e-12       4.923119102000e-13      -3.071079259014e-15 
  164       6.484864290808e-10       1.329198102474e-13      -5.974679617724e-12       0.000000000000e+00       2.578042953113e-12       4.853363752913e-13      -3.003686323548e-15 
  165       6.524286765830e-10       1.315816527619e-13      -5.930957379560e-12       0.000000000000e+00       2.532790634356e-12       4.784931257817e-13      -2.936632431911e-15 
  166       6.563269556969e-10       1.302126538818e-13      -5.883575752738e-12       0.000000000000e+00       2.488604495585e-12       4.717849876509e-13      -2.870124817134e-15 
  167       6.601798554737e-10       1.288156600897e-13      -5.832520170702e-12       0.000000000000e+00       2.445436127537e-12       4.652145194372e-13      -2.804378310148e-15 
  168       6.639859334742e-10       1.273936449306e-13      -5.777778247830e-12       0.000000000000e+00       2.403232055257e-12       4.587840055265e-13      -2.739615435995e-15 
  169       6.677437152729e-10       1.259497107016e-13      -5.719339820108e-12       0.000000000000e+00       2.361933645095e-12       4.524954494398e-13      -2.676066510048e-15 
  170       6.714516939617e-10       1.244870901433e-13      -5.657196985786e-12       0.000000000000e+00       2.321477011712e-12       4.463505671217e-13      -2.613969734224e-15 
  171       6.751084284180e-10       1.230090506462e-13      -5.591343424385e-12       0.000000000000e+00       2.281805944021e-12       4.403503005207e-13      -2.553520241552e-15 
  172       6.787128483401e-10       1.215185943685e-13      -5.521772204834e-12       0.000000000000e+00       2.242912087177e-12       4.344933268681e-13      -2.494712260674e-15 
  173       6.822639738143e-10       1.200187362368e-13      -5.448477871644e-12       0.000000000000e+00       2.204797948393e-12       4.287774116610e-13      -2.437483913946e-15 
  174       6.857608187472e-10       1.185126004633e-13      -5.371457187561e-12       0.000000000000e+00       2.167464140005e-12       4.231998685780e-13      -2.381766973244e-15 
  175       6.892023907738e-10       1.170034218379e-13      -5.290709171287e-12       0.000000000000e+00       2.130909339582e-12       4.177575508101e-13      -2.327486747881e-15 
  176       6.925876911636e-10       1.154945470216e-13      -5.206235135201e-12       0.000000000000e+00       2.095130250046e-12       4.124468423918e-13      -2.274561972545e-15 
  177       6.959157147280e-10       1.139894358394e-13      -5.118038723079e-12       0.000000000000e+00       2.060121559794e-12       4.072636495321e-13      -2.222904695217e-15 
  178       6.991854497271e-10       1.124916625729e-13      -5.026125947818e-12       0.000000000000e+00       2.025875902810e-12       4.022033919453e-13      -2.172420165102e-15 
  179       7.023958777768e-10       1.110049172538e-13      -4.930505229152e-12       0.000000000000e+00       1.992383818787e-12       3.972609941826e-13      -2.123006720557e-15 
  180       7.055459737557e-10       1.095330069562e-13      -4.831187431378e-12       0.000000000000e+00       1.959633713245e-12       3.924308769622e-13      -2.074555677012e-15 
  181       7.086347057121e-10       1.080798570899e-13      -4.728185901074e-12       0.000000000000e+00       1.927611817647e-12       3.877069485011e-13      -2.026951214903e-15 
  182       7.116610347706e-10       1.066495126933e-13      -4.621516504821e-12       0.000000000000e+00       1.896302149520e-12       3.830825958460e-13      -1.980070267595e-15 
  183       7.146239150399e-10       1.052461397262e-13      -4.511197666926e-12       0.000000000000e+00       1.865686472569e-12       3.785506762037e-13      -1.933782409311e-15 
  184       7.175222935187e-10       1.038740263629e-13      -4.397250407136e-12       0.000000000000e+00       1.835744256798e-12       3.741035082730e-13      -1.887949743058e-15 
  185       7.203551100037e-10       1.025375842849e-13      -4.279698378369e-12       0.000000000000e+00       1.806452638629e-12       3.697328635749e-13      -1.842426788551e-15 
  186       7.231212969957e-10       1.012413499739e-13      -4.158567904427e-12       0.000000000000e+00       1.777786381017e-12       3.654299577843e-13      -1.797060370144e-15 
  187       7.258197796072e-10       9.998998600504e-14      -4.033888017720e-12       0.000000000000e+00       1.749717833571e-12       3.611854420605e-13      -1.751689504756e-15 
  188       7.284494754690e-10       9.878828233931e-14      -3.905690496989e-12       0.000000000000e+00       1.722216892668e-12       3.569893943785e-13      -1.706145289796e-15 
  189       7.310092946373e-10       9.764115761684e-14      -3.774009905022e-12       0.000000000000e+00       1.695250961578e-12       3.528313108598e-13      -1.660250791088e-15 
  190       7.334981395006e-10       9.655366044970e-14      -3.638883626381e-12       0.000000000000e+00       1.668784910573e-12       3.487000971037e-13      -1.613820930804e-15 
  191       7.359149784895e-10       9.553076214324e-14      -3.500349716171e-12       0.000000000000e+00       1.642788021518e-12       3.445863755572e-13      -1.566703157016e-15 
  192       7.382590735750e-10       9.457671480225e-14      -3.358440187562e-12       0.000000000000e+00       1.617255486457e-12       3.404896189783e-13      -1.518903092776e-15 
  193       7.405297696942e-10       9.369564745560e-14      -3.213187292233e-12       0.000000000000e+00       1.592188448532e-12       3.364115365826e-13      -1.470468117665e-15 
  194       7.427264226301e-10       9.289177090445e-14      -3.064625694382e-12       0.000000000000e+00       1.567587145618e-12       3.323538050394e-13      -1.421447454928e-15 
  195       7.448483991596e-10       9.216937833265e-14      -2.912792501297e-12       0.000000000000e+00       1.543450893297e-12       3.283180673804e-13      -1.371892192850e-15 
  196       7.468950772022e-10       9.153284591717e-14      -2.757727293903e-12       0.000000000000e+00       1.519778067831e-12       3.243059319097e-13      -1.321855306130e-15 
  197       7.488658459685e-10       9.098663343851e-14      -2.599472157330e-12       0.000000000000e+00       1.496566089135e-12       3.203189711138e-13      -1.271391677253e-15 
  198       7.507601061085e-10       9.053528489119e-14      -2.438071711461e-12       0.000000000000e+00       1.473811403748e-12       3.163587205709e-13      -1.220558117871e-15 
  199       7.525772698601e-10       9.018342909410e-14      -2.273573141499e-12       0.000000000000e+00       1.451509467811e-12       3.124266778605e-13      -1.169413390170e-15 
  200       7.543167611978e-10       8.993578030099e-14      -2.106026228522e-12       0.000000000000e+00       1.429654730034e-12       3.085243014735e-13      -1.118018228249e-15 
  201       7.559780159806e-10       8.979713881085e-14      -1.935483380040e-12       0.000000000000e+00       1.408240614673e-12       3.046530097213e-13      -1.066435359494e-15 
  202       7.575604821013e-10       8.977239157839e-14      -1.761999660555e-12       0.000000000000e+00       1.387259504501e-12       3.008141796462e-13      -1.014729525950e-15 
  203       7.590636196342e-10       8.986651282442e-14      -1.585632822116e-12       0.000000000000e+00       1.366702723784e-12       2.970091459303e-13      -9.629675056995e-16 
  204       7.604869009840e-10       9.008456464630e-14      -1.406443334883e-12       0.000000000000e+00       1.346560521249e-12       2.932391998058e-13      -9.112181342342e-16 
  205       7.618298110342e-10       9.043169762836e-14      -1.224494417681e-12       0.000000000000e+00       1.326822053061e-12       2.895055879642e-13      -8.595523258300e-16 
  206       7.630918472953e-10       9.091315145236e-14      -1.039852068558e-12       0.000000000000e+00       1.307475365796e-12       2.858095114664e-13      -8.080430949216e-16 
  207       7.642725200537e-10       9.153425550785e-14      -8.525850953442e-13       0.000000000000e+00       1.288507379409e-12       2.821521246521e-13      -7.567655774775e-16 
  208       7.653713525199e-10       9.230042950269e-14      -6.627651462124e-13       0.000000000000e+00       1.269903870215e-12       2.785345340495e-13      -7.057970523738e-16 
  209       7.663878809768e-10       9.321718407338e-14      -4.704667402327e-13       0.000000000000e+00       1.251649453855e-12       2.749577972850e-13      -6.552169627693e-16 
  210       7.673216549286e-10       9.429012139557e-14      -2.757672979324e-13       0.000000000000e+00       1.233727568273e-12       2.714229219930e-13      -6.051069374796e-16 
  211       7.681722372491e-10       9.552493579444e-14      -7.874717185414e-14       0.000000000000e+00       1.216120456687e-12       2.679308647253e-13      -5.555508123516e-16 
  212       7.689392043299e-10       9.692741435514e-14       1.205103228860e-13       0.000000000000e+00       1.198809150563e-12       2.644825298612e-13      -5.066346516385e-16 
  213       7.696221848377e-10       9.850310683555e-14       3.219231657283e-13       0.000000000000e+00       1.181777172308e-12       2.610787170599e-13      -4.584311084577e-16 
  214       7.702209785892e-10       1.002563093425e-13       5.254237852559e-13       0.000000000000e+00       1.165021956816e-12       2.577199619346e-13      -4.109512870114e-16 
  215       7.707354459941e-10       1.021910131714e-13       7.309467342907e-13       0.000000000000e+00       1.148544168668e-12       2.544066825076e-13      -3.641896694433e-16 
  216       7.711654704168e-10       1.043112290771e-13       9.384244628911e-13       0.000000000000e+00       1.132344044539e-12       2.511392284814e-13      -3.181394648597e-16 
  217       7.715109584268e-10       1.066209870139e-13       1.147787299081e-12       0.000000000000e+00       1.116421385969e-12       2.479178800132e-13      -2.727925894749e-16 
  218       7.717718400482e-10       1.091243358748e-13       1.358963429581e-12       0.000000000000e+00       1.100775552121e-12       2.447428464890e-13      -2.281396467562e-16 
  219       7.719480690104e-10       1.118253432321e-13       1.571878880535e-12       0.000000000000e+00       1.085405452555e-12       2.416142652978e-13      -1.841699075695e-16 
  220       7.720396229978e-10       1.147280950766e-13       1.786457498244e-12       0.000000000000e+00       1.070309539986e-12       2.385322006058e-13      -1.408712903246e-16 
  221       7.720465039000e-10       1.178366955576e-13       2.002620929890e-12       0.000000000000e+00       1.055485803054e-12       2.354966421306e-13      -9.823034111992e-17 
  222       7.719687380622e-10       1.211552667230e-13       2.220288604272e-12       0.000000000000e+00       1.040931759091e-12       2.325075039156e-13      -5.623221388868e-17 
  223       7.718063765347e-10       1.246879482588e-13       2.439377712531e-12       0.000000000000e+00       1.026644446880e-12       2.295646231038e-13      -1.486065054351e-17 
  224       7.715594953238e-10       1.284388972290e-13       2.659803188882e-12       0.000000000000e+00       1.012620419427e-12       2.266677587126e-13       2.590203887793e-17 
  225       7.712281956411e-10       1.324122878156e-13       2.881477691344e-12       0.000000000000e+00       9.988557367249e-13       2.238165904072e-13       6.607499606778e-17 
  226       7.708126041543e-10       1.366123110581e-13       3.104311582466e-12       0.000000000000e+00       9.853459585176e-13       2.210107172758e-13       1.056788343026e-16 
  227       7.703128732368e-10       1.410431745937e-13       3.328212910060e-12       0.000000000000e+00       9.720861370665e-13       2.182496566028e-13       1.447356582983e-16 
  228       7.697291812181e-10       1.457091023968e-13       3.553087387931e-12       0.000000000000e+00       9.590708099166e-13       2.155328426438e-13       1.832690840644e-16 
  229       7.690617326338e-10       1.506143345191e-13       3.778838376603e-12       0.000000000000e+00       9.462939926611e-13       2.128596253995e-13       2.213042587591e-16 
  230       7.683107584758e-10       1.557631268293e-13       4.005366864055e-12       0.000000000000e+00       9.337491717079e-13       2.102292693897e-13       2.588678805441e-16 
  231       7.674765164421e-10       1.611597507529e-13       4.232571446442e-12       0.000000000000e+00       9.214292970447e-13       2.076409524279e-13       2.959882184389e-16 
  232       7.665592911875e-10       1.668084930121e-13       4.460348308833e-12       0.000000000000e+00       9.093267750047e-13       2.050937643953e-13       3.326951321756e-16 
  233       7.655593945730e-10       1.727136553654e-13       4.688591205934e-12       0.000000000000e+00       8.974334610320e-13       2.025867060149e-13       3.690200920540e-16 
  234       7.644771659164e-10       1.788795543478e-13       4.917191442822e-12       0.000000000000e+00       8.857406524477e-13       2.001186876261e-13       4.049961987959e-16 
  235       7.633129722425e-10       1.853105210105e-13       5.146037855673e-12       0.000000000000e+00       8.742390812150e-13       1.976885279584e-13       4.406582033997e-16 
  236       7.620672085325e-10       1.920109006604e-13       5.375016792493e-12       0.000000000000e+00       8.629189067051e-13       1.952949529059e-13       4.760425269957e-16 
  237       7.607402979750e-10       1.989850526006e-13       5.604012093844e-12       0.000000000000e+00       8.517697084624e-13       1.929365943017e-13       5.111872807001e-16 
  238       7.593326877341e-10       2.062369560055e-13       5.832911703740e-12       0.000000000000e+00       8.407824916546e-13       1.906122172650e-13       5.461237576336e-16 
  239       7.578448354538e-10       2.137690015911e-13       6.061627986591e-12       0.000000000000e+00       8.299558531968e-13       1.883214200619e-13       5.808502959652e-16 
  240       7.562772224216e-10       2.215831262359e-13       6.290078603754e-12       0.000000000000e+00       8.192901751617e-13       1.860639742676e-13       6.153568709072e-16 
  241       7.546303582150e-10       2.296811991751e-13       6.518179988823e-12       0.000000000000e+00       8.087856427218e-13       1.838395992668e-13       6.496334819899e-16 
  242       7.529047809428e-10       2.380650209102e-13       6.745847342342e-12       0.000000000000e+00       7.984422411611e-13       1.816479615102e-13       6.836701549263e-16 
  243       7.511010574852e-10       2.467363221177e-13       6.972994626524e-12       0.000000000000e+00       7.882597528864e-13       1.794886737706e-13       7.174569434762e-16 
  244       7.492197837349e-10       2.556967625575e-13       7.199534559966e-12       0.000000000000e+00       7.782377544391e-13       1.773612943999e-13       7.509839313099e-16 
  245       7.472615848374e-10       2.649479299829e-13       7.425378612370e-12       0.000000000000e+00       7.683756135068e-13       1.752653265848e-13       7.842412338727e-16 
  246       7.452271154321e-10       2.744913390483e-13       7.650436999252e-12       0.000000000000e+00       7.586724859349e-13       1.732002176040e-13       8.172190002488e-16 
  247       7.431170598925e-10       2.843284302192e-13       7.874618676668e-12       0.000000000000e+00       7.491273127384e-13       1.711653580839e-13       8.499074150256e-16 
  248       7.409321325670e-10       2.944605686803e-13       8.097831335925e-12       0.000000000000e+00       7.397388171129e-13       1.691600812555e-13       8.822967001577e-16 
  249       7.386730780197e-10       3.048890432450e-13       8.319981398298e-12       0.000000000000e+00       7.305055014471e-13       1.671836622105e-13       9.143771168311e-16 
