# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  154       6.070010198305e-10       1.449461498406e-13      -6.195138354972e-12       1.012880245543e-15       3.096420290083e-12       5.604545354621e-13      -3.662316329930e-15 
  155       6.112988637182e-10       1.440686570649e-13      -6.186347846022e-12       1.027323762534e-15       3.038891620550e-12       5.524564064787e-13      -3.599991460128e-15 
  156       6.155649315833e-10       1.431391975568e-13      -6.174158334103e-12       1.041899542425e-15       2.982655070200e-12       5.445542016768e-13      -3.536466566658e-15 
  157       6.197981014658e-10       1.421594523661e-13      -6.158536138850e-12       1.056607845376e-15       2.927707771774e-12       5.367528519748e-13      -3.471884831184e-15 
  158       6.239972250336e-10       1.411312126438e-13      -6.139449365876e-12       1.071448907736e-15       2.874042722310e-12       5.290570812560e-13      -3.406396167326e-15 
  159       6.281611270878e-10       1.400563813289e-13      -6.116867947549e-12       1.086422941563e-15       2.821648690139e-12       5.214713996571e-13      -3.340157316875e-15 
  160       6.322886050697e-10       1.389369748353e-13      -6.090763683777e-12       1.101530134130e-15       2.770510121889e-12       5.140000968563e-13      -3.273331946006e-15 
  161       6.363784285660e-10       1.377751247392e-13      -6.061110282778e-12       1.116770647448e-15       2.720607049486e-12       5.066472353616e-13      -3.206090741502e-15 
  162       6.404293388154e-10       1.365730794653e-13      -6.027883401866e-12       1.132144617771e-15       2.671914997156e-12       4.994166437988e-13      -3.138611506960e-15 
  163       6.444400482143e-10       1.353332059746e-13      -5.991060688228e-12       1.147652155118e-15       2.624404888422e-12       4.923119102000e-13      -3.071079259014e-15 
  164       6.484092398233e-10       1.340579914508e-13      -5.950621819701e-12       1.163293342778e-15       2.578042953113e-12       4.853363752913e-13      -3.003686323548e-15 
  165       6.523355668726e-10       1.327500449875e-13      -5.906548545552e-12       1.179068236831e-15       2.532790634356e-12       4.784931257817e-13      -2.936632431911e-15 
  166       6.562176522688e-10       1.314120992751e-13      -5.858824727258e-12       1.194976865660e-15       2.488604495585e-12       4.717849876509e-13      -2.870124817134e-15 
  167       6.600540881003e-10       1.300470122878e-13      -5.807436379282e-12       1.211019229462e-15       2.445436127537e-12       4.652145194372e-13      -2.804378310148e-15 
  168       6.638434351437e-10       1.286577689707e-13      -5.752371709855e-12       1.227195299764e-15       2.403232055257e-12       4.587840055265e-13      -2.739615435995e-15 
  169       6.675842223699e-10       1.272474829263e-13      -5.693621161754e-12       1.243505018937e-15       2.361933645095e-12       4.524954494398e-13      -2.676066510048e-15 
  170       6.712749464500e-10       1.258193981022e-13      -5.631177453078e-12       1.259948299709e-15       2.321477011712e-12       4.463505671217e-13      -2.613969734224e-15 
  171       6.749141703705e-10       1.243767915397e-13      -5.565034870681e-12       1.276525000435e-15       2.281805944021e-12       4.403503005207e-13      -2.553520241552e-15 
  172       6.785008295403e-10       1.229226689915e-13      -5.495186998963e-12       1.293234849600e-15       2.242912087177e-12       4.344933268681e-13      -2.494712260674e-15 
  173       6.820339503797e-10       1.214600470387e-13      -5.421628878963e-12       1.310077514063e-15       2.204797948393e-12       4.287774116610e-13      -2.437483913946e-15 
  174       6.855125534194e-10       1.199920510180e-13      -5.344357776106e-12       1.327052622147e-15       2.167464140005e-12       4.231998685780e-13      -2.381766973244e-15 
  175       6.889356532115e-10       1.185219163051e-13      -5.263373217937e-12       1.344159763063e-15       2.130909339582e-12       4.177575508101e-13      -2.327486747881e-15 
  176       6.923022582394e-10       1.170529895975e-13      -5.178677031847e-12       1.361398486314e-15       2.095130250046e-12       4.124468423918e-13      -2.274561972545e-15 
  177       6.956113708287e-10       1.155887301982e-13      -5.090273382803e-12       1.378768301120e-15       2.060121559794e-12       4.072636495321e-13      -2.222904695217e-15 
  178       6.988619870571e-10       1.141327112992e-13      -4.998168811081e-12       1.396268675827e-15       2.025875902810e-12       4.022033919453e-13      -2.172420165102e-15 
  179       7.020530966651e-10       1.126886212641e-13      -4.902372269993e-12       1.413899037324e-15       1.992383818787e-12       3.972609941826e-13      -2.123006720557e-15 
  180       7.051836829665e-10       1.112602649122e-13      -4.802895163616e-12       1.431658770456e-15       1.959633713245e-12       3.924308769622e-13      -2.074555677012e-15 
  181       7.082527227586e-10       1.098515648013e-13      -4.699751384524e-12       1.449547217440e-15       1.927611817647e-12       3.877069485011e-13      -2.026951214903e-15 
  182       7.112591862327e-10       1.084665625111e-13      -4.592957351516e-12       1.467563677282e-15       1.896302149520e-12       3.830825958460e-13      -1.980070267595e-15 
  183       7.142020368846e-10       1.071094199265e-13      -4.482532047346e-12       1.485707405187e-15       1.865686472569e-12       3.785506762037e-13      -1.933782409311e-15 
  184       7.170802314249e-10       1.057844205213e-13      -4.368497056454e-12       1.503977611980e-15       1.835744256798e-12       3.741035082730e-13      -1.887949743058e-15 
  185       7.198927196896e-10       1.044959706409e-13      -4.250876602693e-12       1.522373463514e-15       1.806452638629e-12       3.697328635749e-13      -1.842426788551e-15 
  186       7.226384445500e-10       1.032486007858e-13      -4.129697587061e-12       1.540894080092e-15       1.777786381017e-12       3.654299577843e-13      -1.797060370144e-15 
  187       7.253163418240e-10       1.020469668951e-13      -4.004989625431e-12       1.559538535874e-15       1.749717833571e-12       3.611854420605e-13      -1.751689504756e-15 
  188       7.279253401856e-10       1.008958516299e-13      -3.876785086277e-12       1.578305858299e-15       1.722216892668e-12       3.569893943785e-13      -1.706145289796e-15 
  189       7.304643610760e-10       9.980016565613e-14      -3.745119128409e-12       1.597195027497e-15       1.695250961578e-12       3.528313108598e-13      -1.660250791088e-15 
  190       7.329323186136e-10       9.876494892816e-14      -3.610029738699e-12       1.616204975702e-15       1.668784910573e-12       3.487000971037e-13      -1.613820930804e-15 
  191       7.353281927053e-10       9.779516224324e-14      -3.471555548625e-12       1.635334587368e-15       1.642788021518e-12       3.445863755572e-13      -1.566703157016e-15 
  192       7.376512546915e-10       9.689504176911e-14      -3.329729022378e-12       1.654582700729e-15       1.617255486457e-12       3.404896189783e-13      -1.518903092776e-15 
  193       7.399008584927e-10       9.606869845959e-14      -3.184582829257e-12       1.673948105230e-15       1.592188448532e-12       3.364115365826e-13      -1.470468117665e-15 
  194       7.420763690798e-10       9.532032402259e-14      -3.036152049164e-12       1.693429540258e-15       1.567587145618e-12       3.323538050394e-13      -1.421447454928e-15 
  195       7.441771626239e-10       9.465419151715e-14      -2.884474203065e-12       1.713025694562e-15       1.543450893297e-12       3.283180673804e-13      -1.371892192850e-15 
  196       7.462026266465e-10       9.407465595043e-14      -2.729589283450e-12       1.732735205668e-15       1.519778067831e-12       3.243059319097e-13      -1.321855306130e-15 
  197       7.481521601692e-10       9.358615487476e-14      -2.571539784797e-12       1.752556659297e-15       1.496566089135e-12       3.203189711138e-13      -1.271391677253e-15 
  198       7.500251738638e-10       9.319320898465e-14      -2.410370734031e-12       1.772488588784e-15       1.473811403748e-12       3.163587205709e-13      -1.220558117871e-15 
  199       7.518210902022e-10       9.290042271380e-14      -2.246129720986e-12       1.792529474491e-15       1.451509467811e-12       3.124266778605e-13      -1.169413390170e-15 
  200       7.535393436064e-10       9.271248483216e-14      -2.078866928869e-12       1.812677743227e-15       1.429654730034e-12       3.085243014735e-13      -1.118018228249e-15 
  201       7.551793805983e-10       9.263416904290e-14      -1.908635164718e-12       1.832931767664e-15       1.408240614673e-12       3.046530097213e-13      -1.066435359494e-15 
  202       7.567406599497e-10       9.267033457946e-14      -1.735489889863e-12       1.853289865758e-15       1.387259504501e-12       3.008141796462e-13      -1.014729525950e-15 
  203       7.582226528326e-10       9.282592680258e-14      -1.559489250390e-12       1.873750300157e-15       1.366702723784e-12       2.970091459303e-13      -9.629675056995e-16 
  204       7.596248429684e-10       9.310597779728e-14      -1.380694107604e-12       1.894311277630e-15       1.346560521249e-12       2.932391998058e-13      -9.112181342342e-16 
  205       7.609467267786e-10       9.351560696993e-14      -1.199168068485e-12       1.914970948475e-15       1.326822053061e-12       2.895055879642e-13      -8.595523258300e-16 
  206       7.621878135343e-10       9.406002164525e-14      -1.014977516152e-12       1.935727405938e-15       1.307475365796e-12       2.858095114664e-13      -8.080430949216e-16 
  207       7.633476255065e-10       9.474451766333e-14      -8.281916403259e-13       1.956578685635e-15       1.288507379409e-12       2.821521246521e-13      -7.567655774775e-16 
  208       7.644256981154e-10       9.557447997664e-14      -6.388824677897e-13       1.977522764962e-15       1.269903870215e-12       2.785345340495e-13      -7.057970523738e-16 
  209       7.654215800811e-10       9.655538324709e-14      -4.471248928495e-13       1.998557562519e-15       1.251649453855e-12       2.749577972850e-13      -6.552169627693e-16 
  210       7.663348335733e-10       9.769279244299e-14      -2.529967077960e-13       2.019680937520e-15       1.233727568273e-12       2.714229219930e-13      -6.051069374796e-16 
  211       7.671650343609e-10       9.899236343615e-14      -5.657863336653e-14       2.040890689217e-15       1.216120456687e-12       2.679308647253e-13      -5.555508123516e-16 
  212       7.679117719624e-10       1.004598435988e-13       1.420456507941e-13       2.062184556312e-15       1.198809150563e-12       2.644825298612e-13      -5.066346516385e-16 
  213       7.685746879078e-10       1.021007415125e-13       3.427938026183e-13       2.083560289087e-15       1.181777172308e-12       2.610787170599e-13      -4.584311084577e-16 
  214       7.691535930878e-10       1.039193100447e-13       5.455980930222e-13       2.105015872397e-15       1.165021956816e-12       2.577199619346e-13      -4.109512870114e-16 
  215       7.696483586229e-10       1.059194957219e-13       7.503929685315e-13       2.126549316617e-15       1.148544168668e-12       2.544066825076e-13      -3.641896694433e-16 
  216       7.700588787117e-10       1.081052631728e-13       9.571107859529e-13       2.148158585894e-15       1.132344044539e-12       2.511392284814e-13      -3.181394648597e-16 
  217       7.703850708815e-10       1.104805948552e-13       1.165681793304e-12       2.169841597757e-15       1.116421385969e-12       2.479178800132e-13      -2.727925894749e-16 
  218       7.706268762384e-10       1.130494907810e-13       1.376034110743e-12       2.191596222727e-15       1.100775552121e-12       2.447428464890e-13      -2.281396467562e-16 
  219       7.707842597179e-10       1.158159682427e-13       1.588093711497e-12       2.213420283920e-15       1.085405452555e-12       2.416142652978e-13      -1.841699075695e-16 
  220       7.708572103348e-10       1.187840615390e-13       1.801784402795e-12       2.235311556664e-15       1.070309539986e-12       2.385322006058e-13      -1.408712903246e-16 
  221       7.708457414337e-10       1.219578217010e-13       2.017027806795e-12       2.257267768102e-15       1.055485803054e-12       2.354966421306e-13      -9.823034111992e-17 
  222       7.707498909393e-10       1.253413162179e-13       2.233743341515e-12       2.279286596799e-15       1.040931759091e-12       2.325075039156e-13      -5.623221388868e-17 
  223       7.705697216063e-10       1.289386287628e-13       2.451848201762e-12       2.301365672357e-15       1.026644446880e-12       2.295646231038e-13      -1.486065054351e-17 
  224       7.703053212704e-10       1.327538589191e-13       2.671257340062e-12       2.323502575017e-15       1.012620419427e-12       2.266677587126e-13       2.590203887793e-17 
  225       7.699568030981e-10       1.367911219059e-13       2.891883447590e-12       2.345694835271e-15       9.988557367249e-13       2.238165904072e-13       6.607499606778e-17 
  226       7.695243058367e-10       1.410545483044e-13       3.113636935102e-12       2.367939933471e-15       9.853459585176e-13       2.210107172758e-13       1.056788343026e-16 
  227       7.690079940654e-10       1.455482837831e-13       3.336425913860e-12       2.390235299435e-15       9.720861370665e-13       2.182496566028e-13       1.447356582983e-16 
  228       7.684080584449e-10       1.502764888247e-13       3.560156176564e-12       2.412578312058e-15       9.590708099166e-13       2.155328426438e-13       1.832690840644e-16 
  229       7.677247159680e-10       1.552433384512e-13       3.784731178286e-12       2.434966298919e-15       9.462939926611e-13       2.128596253995e-13       2.213042587591e-16 
  230       7.669582102096e-10       1.604530219501e-13       4.010052017392e-12       2.457396535889e-15       9.337491717079e-13       2.102292693897e-13       2.588678805441e-16 
  231       7.661088115774e-10       1.659097426004e-13       4.236017416477e-12       2.479866246743e-15       9.214292970447e-13       2.076409524279e-13       2.959882184389e-16 
  232       7.651768175619e-10       1.716177173985e-13       4.462523703294e-12       2.502372602764e-15       9.093267750047e-13       2.050937643953e-13       3.326951321756e-16 
  233       7.641625529866e-10       1.775811767841e-13       4.689464791684e-12       2.524912722355e-15       8.974334610320e-13       2.025867060149e-13       3.690200920540e-16 
  234       7.630663702585e-10       1.838043643659e-13       4.916732162504e-12       2.547483670645e-15       8.857406524477e-13       2.001186876261e-13       4.049961987959e-16 
  235       7.618886496185e-10       1.902915366479e-13       5.144214844558e-12       2.570082459100e-15       8.742390812150e-13       1.976885279584e-13       4.406582033997e-16 
  236       7.606297993911e-10       1.970469627550e-13       5.371799395528e-12       2.592706045129e-15       8.629189067051e-13       1.952949529059e-13       4.760425269957e-16 
  237       7.592902562354e-10       2.040749241591e-13       5.599369882900e-12       2.615351331697e-15       8.517697084624e-13       1.929365943017e-13       5.111872807001e-16 
  238       7.578704800564e-10       2.113793236624e-13       5.826814515359e-12       2.638015323100e-15       8.407824916546e-13       1.906122172650e-13       5.461237576336e-16 
  239       7.563709378806e-10       2.189624866265e-13       6.054046022180e-12       2.660695603603e-15       8.299558531968e-13       1.883214200619e-13       5.808502959652e-16 
  240       7.547921194895e-10       2.268262865862e-13       6.280982471502e-12       2.683389887041e-15       8.192901751617e-13       1.860639742676e-13       6.153568709072e-16 
  241       7.531345429070e-10       2.349725283676e-13       6.507540725903e-12       2.706095863197e-15       8.087856427218e-13       1.838395992668e-13       6.496334819899e-16 
  242       7.513987546393e-10       2.434029469894e-13       6.733636437357e-12       2.728811197737e-15       7.984422411611e-13       1.816479615102e-13       6.836701549263e-16 
  243       7.495853299137e-10       2.521192065653e-13       6.959184042195e-12       2.751533532148e-15       7.882597528864e-13       1.794886737706e-13       7.174569434762e-16 
  244       7.476948729170e-10       2.611228992049e-13       7.184096756062e-12       2.774260483679e-15       7.782377544391e-13       1.773612943999e-13       7.509839313099e-16 
  245       7.457280170357e-10       2.704155439153e-13       7.408286568881e-12       2.796989645272e-15       7.683756135068e-13       1.752653265848e-13       7.842412338727e-16 
  246       7.436854250937e-10       2.799985855031e-13       7.631664239811e-12       2.819718585510e-15       7.586724859349e-13       1.732002176040e-13       8.172190002488e-16 
  247       7.415677895924e-10       2.898733934760e-13       7.854139292205e-12       2.842444848546e-15       7.491273127384e-13       1.711653580839e-13       8.499074150256e-16 
  248       7.393758329491e-10       3.000412609438e-13       8.075620008573e-12       2.865165954047e-15       7.397388171129e-13       1.691600812555e-13       8.822967001577e-16 
  249       7.371103077364e-10       3.105034035208e-13       8.296013425539e-12       2.887879397129e-15       7.305055014471e-13       1.671836622105e-13       9.143771168311e-16 
